11/9/2019 10:29:59 	 'AQMETL15' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL15.WAL
11/9/2019 10:29:59 	 'AQMETL16' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL16.WAL
11/9/2019 10:29:59 	 'AQMETL17' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL17.WAL
11/9/2019 10:29:59 	 'AQMETL18' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL18.WAL
11/9/2019 10:29:59 	 'AQMETL19' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL19.WAL
11/9/2019 10:29:59 	 'AQMETL20' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL20.WAL
11/9/2019 10:29:59 	 'AQMETL21' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL21.WAL
11/9/2019 10:29:59 	 'AQMETL22' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL22.WAL
11/9/2019 10:29:59 	 'AQMETL23' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL23.WAL
11/9/2019 10:29:59 	 'AQMETL24' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL24.WAL
11/9/2019 10:29:59 	 'AQMETL25' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL25.WAL
11/9/2019 10:29:59 	 'AQMETL26' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL26.WAL
11/9/2019 10:29:59 	 'AQMETL27' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL27.WAL
11/9/2019 10:29:59 	 'AQMETL28' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL28.WAL
11/9/2019 10:30:0 	 'AQMETL29' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL29.WAL
11/9/2019 10:30:0 	 'AQMETL30' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL30.WAL
11/9/2019 10:30:0 	 'AQMETL31' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL31.WAL
11/9/2019 10:30:0 	 'AQMETL32' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL32.WAL
11/9/2019 10:30:0 	 'AQMETL33' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQMETL33.WAL
11/9/2019 10:30:0 	 'AQPANL01' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQPANL01.WAL
11/9/2019 10:30:0 	 'AQPANL02' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQPANL02.WAL
11/9/2019 10:30:0 	 'AQPANL03' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQPANL03.WAL
11/9/2019 10:30:0 	 'AQPANL04' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQPANL04.WAL
11/9/2019 10:30:0 	 'AQPANL05' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQPANL05.WAL
